CRASH_ID,CTY_NAME,MUN_NAME,DATE,DAY,TIME,POL_CODE,POL_DEPT,POL_STA,KILLED,INJURED,PED_KILL,PED_INJ,SEVERITY,INTERSEC,ALCOHOL,HAZMAT,CRASH_TYPE,VEH_COUNT,LOCATION,LOC_DIR,ROUTE,RT_SFX,SRI,MP,RD_SYS,RD_CHAR,RD_SURF,SURF_COND,LIGHT,WEATHER,RD_DIV,RD_WRKZN,X_DIST,DIST_UNT,X_DIR,X_NAME,IS_RAMP,RAMP_RT,RAMP_DIR,SPD_LMT,SPD_X,LAT,LONG,CELL_USE,PROP_DMG,BADGE,TIME_ROUND,TMC
2014160214-1691                ,PASSAIC     ,CLIFTON CITY            ,2/11/2014,TU,1944,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,1.28,2,1,2,1,6,1,1,1,500,FE,,ROUTE 509 / BROAD ST               ,,,,55,35,,,N,NONE                                                                            ,517,19:45,120+07447
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/15/2016,M ,1342,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,2,1,3,1,1,,,,,F,CR 603                   ,,55,,,,N,NONE                                                                            ,7152,13:40,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/16/2016,TU,538,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,2.39,2,1,2,4,6,2,1,1,1320,FE,W,CR 622 / BLOOMFIELD AVE            ,,,,55,25,,,N,NONE                                                                            ,7221,5:40,120P07444
2014160214-1733                ,PASSAIC     ,CLIFTON CITY            ,2/12/2014,W ,1759,1,CLIFTON PD               ,POST 7         ,0,0,0,0,P,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,3,1,1,2,,AT,,,,MAIN AVE                 ,,55,,,,N,NONE                                                                            ,7030,18:00,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/6/2017,FR,1421,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,0.5,2,,2,1,1,1,1,1,,,,,F,CR 623                   ,,55,,40.86955,74.18604,N,,7166,14:20,120+07449
2013160213-12507               ,PASSAIC     ,CLIFTON CITY            ,11/9/2013,SA,1900,1,CLIFTON PD               ,CLIFTON        ,0,1,0,0,I,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,1.24,2,1,2,1,6,1,1,1,100,FE,W,ROUTE 509 / BROAD ST               ,,,,55,25,,,N,NJ TRANSIT BUS STOP SIGN                                                        ,258,19:00,120P07447
20151330I-2015-002669          ,MONMOUTH    ,ABERDEEN TWP            ,2/20/2015,F ,1449,1,ABERDEEN TWP PD          ,,0,2,0,0,I,B,N,N,1,3,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,11.35,5,1,2,1,1,1,5,1,500,FE,E,IVYHILL DR                         ,,,,35,25,,,N,NONE                                                                            ,50,14:50,120P13767
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/6/2017,FR,1555,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.53,2,,2,1,1,1,1,1,100,FE,E,CR 623 / GROVE ST                  ,,,,55,35,40.86432,74.18132,N,,7166,15:55,120+07449
2013160213-12525               ,PASSAIC     ,CLIFTON CITY            ,11/10/2013,S ,457,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,6,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,6,1,1,1,,AT,,,,,,55,,,,N,CURB TREE  POLE (SIGN)                                                          ,7028,4:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/16/2016,TU,1944,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,2,5,1,1,1,,,,,F,MAIN AVE                 ,,55,,,,N,NONE                                                                            ,7176,19:45,120+07449
2013160213-12565               ,PASSAIC     ,CLIFTON CITY            ,11/11/2013,M ,1102,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,1,1,1,1,,,,,F,PASSAIC AVE              ,WB,55,,,,N,,260,11:00,120+07449
20151330I-2015-003464          ,MONMOUTH    ,ABERDEEN TWP            ,3/7/2015,SA,752,1,ABERDEEN TWP PD          ,,0,0,0,0,P,I,N,N,3,2,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,10.85,5,2,2,1,1,1,5,1,,AT,,SHOP RITE PARKING LOT              ,,,,35,,,,N,NONE                                                                            ,50,7:50,120P13767
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/17/2016,W ,749,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,4,2,1,1,1,5,1,,,,,F,PASSAIC AVE              ,,55,,,,N,NONE                                                                            ,7118,7:50,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/17/2016,W ,816,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.6,2,1,2,1,1,5,5,1,500,FE,E,CR 623 / GROVE ST                  ,,,,55,,,,N,NONE                                                                            ,7131,8:15,120P07448
2014160214-1799                ,PASSAIC     ,CLIFTON CITY            ,2/14/2014,F ,1319,1,CLIFTON PD               ,CLIFTON        ,0,1,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,1,1,1,1,,,,,F,CR 601                   ,,55,,,,N,NONE                                                                            ,13522,13:20,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/18/2016,TH,743,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,3.45,2,2,2,1,1,1,1,1,150,FE,E,CR 603 / PASSAIC AVE               ,,,,55,35,,,N,NONE                                                                            ,7124,7:45,120+07443
20151330I-2015-004271          ,MONMOUTH    ,ABERDEEN TWP            ,3/22/2015,S ,2329,1,ABERDEEN TWP PD          ,,0,0,0,0,P,B,N,N,12,1,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,10.35,5,1,2,1,6,1,5,1,50,FE,E,FORDHAM RD                         ,,,,35,25,,,N,,71,23:30,120+04729
2014160214-1817                ,PASSAIC     ,CLIFTON CITY            ,2/14/2014,F ,2353,1,CLIFTON PD               ,,0,2,0,0,I,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,5,2,4,6,1,2,1,,,,,F,PASSAIC AVE              ,SB,25,,,,N,NONE                                                                            ,1328,23:55,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/18/2016,TH,1459,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,0.47,2,1,2,1,1,1,1,1,200,FE,W,CR 623 / GROVE ST                  ,,,,55,25,,,N,NONE                                                                            ,7166,15:00,120+07449
2014160214-18339               ,PASSAIC     ,CLIFTON CITY            ,8/3/2014,S ,1415,1,CLIFTON PD               ,,0,0,0,0,P,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.82,2,1,2,1,1,1,1,1,,AT,,CR 601 / MAIN AVE                  ,,,,55,35,40.83136,74.14205,N,NONE                                                                            ,274,14:15,120+07442
20151330I-2015-005772          ,MONMOUTH    ,ABERDEEN TWP            ,4/21/2015,TU,1708,1,ABERDEEN TWP PD          ,,0,0,0,0,P,I,N,N,1,2,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,10.73,5,1,2,1,1,1,5,1,,AT,,NJ 34                              ,,,,35,40,,,N,,59,17:10,120P13767
2013160213-12611               ,PASSAIC     ,CLIFTON CITY            ,11/12/2013,TU,1624,1,CLIFTON PD               ,POST 7         ,0,2,0,0,I,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,1,1,1,2,,AT,,,F,RT 21                    ,,,,,,N,NONE                                                                            ,7030,16:25,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/10/2017,TU,1837,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,6,1,5,1,,,,,T,CR 623                   ,,55,,40.86583,74.18145,N,,7166,18:35,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/19/2016,F ,1841,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,4.07,2,1,2,1,6,1,1,1,1320,FE,E,CR 601 / MAIN AVE                  ,,,,55,55,,,N,NONE                                                                            ,7176,18:40,120+07442
2014160214-1902                ,PASSAIC     ,CLIFTON CITY            ,2/17/2014,M ,900,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,4,2,1,1,1,5,1,5,FE,E,,F,BROAD STREET             ,WB,55,,,,N,,269,9:00,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2017,WE,715,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,1,1,1,1,1,,,,,F,MAIN AVE                 ,NB,55,,40.83124,74.14117,N,,7180,7:15,120+07449
2014160214-1914                ,PASSAIC     ,CLIFTON CITY            ,2/17/2014,M ,1229,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0.53,2,1,2,1,1,1,5,1,100,FE,E,CR 623 / GROVE ST                  ,,,,55,,40.86508,74.18209,N,,269,12:30,120+07449
2013160213-12625               ,PASSAIC     ,CLIFTON CITY            ,11/13/2013,W ,804,1,CLIFTON PD               ,,0,2,0,0,I,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.82,2,2,2,1,1,1,1,1,,AT,,CR 601 / MAIN AVE                  ,,,,55,,,,N,NONE                                                                            ,231,8:05,120+07442
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/11/2017,WE,835,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,1,1,1,1,,,,,T,MAIN AVE                 ,,55,,40.83133,74.1408,N,GUARDRAIL                                                                       ,7180,8:35,120+07449
2013160213-12628               ,PASSAIC     ,CLIFTON CITY            ,11/13/2013,W ,837,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,3.86,2,2,2,1,1,1,1,2,200,FE,E,CR 601 / MAIN AVE                  ,,,,55,35,,,N,NONE                                                                            ,5010,8:35,120+07442
20151330I-2015-006856          ,MONMOUTH    ,ABERDEEN TWP            ,5/11/2015,M ,550,1,ABERDEEN TWP PD          ,,0,1,0,0,I,B,N,N,11,1,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,11.53,5,4,2,1,2,1,5,1,30,FE,W,CHURCH ST                          ,,,,35,25,,,N,SEWER AND CURB PROPERTY OF ABERDEEN TWP  CURBING  ELECTRONIC SIGN  LANDSCAPING ?,71,5:50,120P13767
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/12/2017,TH,1904,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,7,5,4,1,,,,,F,MAIN AVE                 ,SB,55,,40.83126,74.14112,N,,7245,19:05,120+07449
2014160214-2041                ,PASSAIC     ,CLIFTON CITY            ,2/20/2014,TH,850,1,CLIFTON PD               ,,0,1,0,0,I,I,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0,2,5,2,1,1,1,1,1,,AT,,MAIN AVENUE                        ,,,,55,25,40.87102,74.18962,N,NONE                                                                            ,231,8:50,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/14/2017,SA,1355,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.44,2,,2,1,1,1,1,1,100,FE,E,CR 603 / PASSAIC AVE               ,,,,35,35,40.83434,74.14782,N,,7135,13:55,120+07443
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/23/2016,TU,1602,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,2,1,2,1,1,,,,,F,GSP PARKWAY NORTH        ,,55,,,,N,NONE                                                                            ,7166,16:00,120+07449
2013160213-12712               ,PASSAIC     ,CLIFTON CITY            ,11/15/2013,F ,721,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,3.91,2,1,2,1,1,2,1,1,500,FE,E,CR 601 / MAIN AVE                  ,,,,55,35,,,N,NONE                                                                            ,214,7:20,120+07442
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/14/2017,SA,1429,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,1,3,1,1,,,,,F,MAIN AVE                 ,NB,55,,40.83124,74.14114,N,,7157,14:30,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/14/2017,SA,2211,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.14,2,,1,2,6,3,1,1,2640,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,35,40.84016,74.16029,N,,7244,22:10,120+07444
2013160213-12743               ,PASSAIC     ,CLIFTON CITY            ,11/15/2013,F ,2018,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,1,6,1,5,1,300,FE,,,T,MAIN AVE                 ,,55,,,,N,NONE                                                                            ,508,20:20,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/24/2016,W ,1842,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.39,2,1,2,2,5,2,1,1,3960,FE,E,CR 622 / BLOOMFIELD AVE            ,,,,55,,,,N,NONE                                                                            ,7176,18:40,120+07443
20151330I-2015-008505          ,MONMOUTH    ,ABERDEEN TWP            ,6/9/2015,TU,1640,1,ABERDEEN TWP PD          ,,0,0,0,0,P,I,N,N,1,2,MONMOUTH COUNTY 3                                 ,W,3,,13000003__      ,12.61,5,1,2,1,1,1,5,1,,AT,,GARDEN STATE PARKWAY               ,,,,40,,,,N,,65,16:40,120P13767
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/16/2017,MO,1836,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,,2,,2,1,6,1,1,1,,,,,F,MAIN AVE                 ,NB,55,,40.83124,74.14129,N,,547,18:35,120+07449
2013160213-12778               ,PASSAIC     ,CLIFTON CITY            ,11/16/2013,SA,1655,1,CLIFTON PD               ,PATROL         ,0,0,0,0,P,I,N,N,1,3,NJ 3                                              ,W,3,,00000003__      ,1.26,2,1,2,1,6,1,1,1,,AT,W,ROUTE 509 / BROAD ST               ,,,,55,35,,,N,NONE                                                                            ,6019,16:55,120P07447
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/17/2017,TU,921,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,11,1,NJ 3                                              ,W,3,,00000003__      ,3.82,2,,2,2,1,2,5,1,5,FE,W,CR 601 / MAIN AVE                  ,,,,55,25,40.83133,74.1408,N,,7167,9:20,120+07442
2013160213-12788               ,PASSAIC     ,CLIFTON CITY            ,11/17/2013,S ,258,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,6,1,1,1,50,FE,E,,F,RT 21                    ,NB,55,,,,N,NONE                                                                            ,12513,3:00,120+07449
2014160214-2113                ,PASSAIC     ,CLIFTON CITY            ,2/21/2014,F ,1910,1,CLIFTON PD               ,?              ,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,,2,1,2,2,6,1,4,1,,,,,T,GROVE ST.                ,NB,50,,,,N,NONE                                                                            ,519,19:10,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/26/2016,F ,1910,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,6,1,1,1,,,,,F,PASSAIC AVE              ,WB,55,,,,N,NONE                                                                            ,7124,19:10,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,1/17/2017,TU,934,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,15,1,NJ 3                                              ,W,3,,00000003__      ,,2,,2,2,,2,5,2,,,,,T,VALLEY ROAD              ,NB,55,,40.87074,74.18805,N,,541,9:35,120+07449
2014160214-2287                ,PASSAIC     ,CLIFTON CITY            ,2/25/2014,TU,1801,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,0,2,1,2,1,6,1,4,1,1000,FE,E,PARKWAY NORTH                      ,,,,50,,40.87102,74.18962,N,NONE                                                                            ,519,18:00,120+07449
2.02E+17,PASSAIC     ,CLIFTON CITY            ,2/26/2016,F ,1922,1,CLIFTON PD               ,,0,0,0,0,P,B,N,N,1,2,NJ 3                                              ,W,3,,00000003__      ,3.93,2,1,2,1,6,1,1,1,600,FE,E,CR 601 / MAIN AVE                  ,,,,55,35,,,N,NONE                                                                            ,7124,19:20,120+07442
2013160213-12789               ,PASSAIC     ,CLIFTON CITY            ,11/17/2013,S ,544,1,CLIFTON PD               ,CLIFTON        ,0,0,0,0,P,B,N,N,2,2,NJ 3                                              ,W,3,,00000003__      ,,2,2,2,1,6,1,1,1,1,FE,W,,F,21,SB,55,,,,N,NONE                                                                            ,17514,5:45,120+07449
